date,oct,nov,dec,month,dte
2024-06-12,98.17931768164829,95.85969562535533,98.90328688812961,6,110
2024-06-13,99.96337612924432,94.88985268193454,98.45508091319105,6,109
2024-06-14,99.41278092693649,99.83335690331015,99.39913611435207,6,108
2024-06-15,99.82206015999449,101.15219634681792,98.96236529757515,6,107
2024-06-16,100.89679298265395,99.90191575571772,100.10330188201652,6,106
2024-06-17,98.75461188399713,93.79767369988036,99.11422764866204,6,105
2024-06-18,98.24626383564251,99.73263988146164,99.15030176146188,6,104
2024-06-19,98.11048557037448,96.08659149848545,98.63638778778615,6,103
2024-06-20,98.18418971503456,102.00901764649012,98.94305437627894,6,102
2024-06-21,98.92289829058589,101.09979473829054,99.30780176889206,6,101
2024-06-22,99.34115197481664,97.18036064101793,97.28983160734337,6,100
2024-06-23,99.27669079933001,98.45839924798992,97.65181457789429,6,99
2024-06-24,99.82718324903603,96.82235943433315,99.74326409402272,6,98
2024-06-25,99.0130018918779,99.81196270818049,99.17086543812795,6,97
2024-06-26,100.45353407715731,102.86542696150372,98.81601666364732,6,96
2024-06-27,98.73534316676205,97.04282186099337,99.0184339330654,6,95
2024-06-28,101.72016916658961,101.51213954655353,99.34758170536168,6,94
2024-06-29,99.625667347765,98.40922714488268,98.46024031969064,6,93
2024-06-30,98.14284244358372,97.62138150321297,98.22169527459769,6,92
2024-07-01,97.92910750193889,99.67890892013632,99.19584525509768,7,91
2024-07-02,99.48247241524318,96.89427303274188,98.02162722238496,7,90
2024-07-03,98.77653721467415,98.33905208395845,99.40825275571447,7,89
2024-07-04,99.71400049409209,96.40636632223345,97.29741639576216,7,88
2024-07-05,99.47323762457354,105.89417539874917,100.02915563732564,7,87
2024-07-06,98.92717108734313,100.10579065591519,99.47259748241304,7,86
2024-07-07,98.15320628193159,97.90082347602224,99.25602973431387,7,85
2024-07-08,97.48515277531413,100.64193973220267,99.98269098394552,7,84
2024-07-09,98.55348504793298,99.66301585092751,100.66547444446257,7,83
2024-07-10,99.85639879432347,99.33709120140033,100.01437006501813,7,82
2024-07-11,99.21409374413021,101.84250010013028,97.15912576866836,7,81
2024-07-12,97.75426122128802,102.27252313014192,97.7204230332643,7,80
2024-07-13,99.17318092585118,98.40849655716842,98.37518142230432,7,79
2024-07-14,99.38531737972883,98.27254527806596,99.02609105021084,7,78
2024-07-15,98.11614256379886,99.17484490854507,99.51765902046913,7,77
2024-07-16,99.15372510594553,93.09423650579325,98.27425618684653,7,76
2024-07-17,99.058208718446,95.45442681340434,99.18676676447708,7,75
2024-07-18,97.85702970216937,104.10062280233358,98.24461706764667,7,74
2024-07-19,99.35778736034828,104.93490314050385,98.38848219700805,7,73
2024-07-20,99.56078452636824,99.25289188133087,97.59333890315177,7,72
2024-07-21,100.08305124317528,101.7296708891673,98.07676675388909,7,71
2024-07-22,100.0538020520349,100.9337504636306,97.64831539438367,7,70
2024-07-23,97.6223306320429,109.23664242536572,98.02412674702266,7,69
2024-07-24,98.06217496008487,103.35872473430373,100.05364179660783,7,68
2024-07-25,99.51503526720866,99.6162472255577,98.05060111116806,7,67
2024-07-26,99.51378595091221,97.13337867819872,101.63238206483739,7,66
2024-07-27,99.51504768630605,95.18066103922729,99.4933179008809,7,65
2024-07-28,102.85273149065472,100.61039090760167,99.18483612369488,7,64
2024-07-29,99.57089051069316,97.73094776414709,98.14164221981879,7,63
2024-07-30,100.1355656401806,95.73323887120698,99.70030987940899,7,62
2024-07-31,99.9540017634932,98.06028134727242,98.42436217376222,7,61
2024-08-01,99.6513912513058,96.75535598915681,99.12200981464537,8,60
2024-08-02,98.68473075535965,105.06142490521769,101.5600845382688,8,59
2024-08-03,99.75896922049327,102.64491927084835,98.90394010027535,8,58
2024-08-04,98.22717478546242,99.97608207605015,100.14927332628568,8,57
2024-08-05,98.76318139326,104.43983241667007,98.29682357487411,8,56
2024-08-06,98.51463645217089,100.23210492294285,98.96501150950304,8,55
2024-08-07,99.08187413938633,97.4161473960152,100.77080063563551,8,54
2024-08-08,101.31465856667351,104.56937223180897,98.37303294221223,8,53
2024-08-09,97.13273480740826,101.61673013105397,100.81244855799693,8,52
2024-08-10,99.68626019037451,96.88826153702063,99.70775193545548,8,51
2024-08-11,97.38728412881035,99.42898396574918,98.43753322410574,8,50
2024-08-12,98.52806813421057,97.37314523984573,99.63240773905552,8,49
2024-08-13,100.08895059696736,95.85160080710699,99.97255444962673,8,48
2024-08-14,99.06428001909546,102.77853264259493,99.6218099622172,8,47
2024-08-15,97.92225522207069,105.7282499214104,97.42977528010954,8,46
2024-08-16,98.28469629074003,95.80429727854258,98.27286282417514,8,45
2024-08-17,99.67959774893468,101.68890771007172,98.7524813644485,8,44
2024-08-18,98.26963336828287,98.04807229263452,98.92556657089996,8,43
2024-08-19,99.21645858958198,98.53862384870591,99.62067209755068,8,42
2024-08-20,99.04557183990381,98.2228182272834,99.17770100093325,8,41
2024-08-21,98.34839965239418,97.40802769096055,97.6646556412899,8,40
2024-08-22,101.14394408932533,100.14556488383448,99.38019785100596,8,39
2024-08-23,99.63391902231801,97.50714965076689,99.61058574528383,8,38
2024-08-24,96.97485741334239,100.81137047733952,99.55979044793104,8,37
2024-08-25,99.18645431476942,99.8492856716526,100.08078072555462,8,36
2024-08-26,98.33821353523162,99.28315585940076,99.8339221545489,8,35
2024-08-27,99.85243333479622,97.27730901387521,99.45918007922843,8,34
2024-08-28,98.2074792615673,98.269686008295,98.92983428854136,8,33
2024-08-29,98.8852635585331,102.26617367747727,97.339039066484,8,32
2024-08-30,99.50498727898045,101.50275156287314,99.42961821913259,8,31
2024-08-31,99.86575519417012,97.06733426560434,99.20768768716312,8,30
2024-09-01,97.79970359294423,100.29799691628767,99.27157883719538,9,29
2024-09-02,98.66549876415905,102.25416137011537,97.7232514241797,9,28
2024-09-03,98.52505468883905,94.99178415663589,97.91894345959173,9,27
2024-09-04,98.34667076742629,101.63008057713981,100.0531528533329,9,26
2024-09-05,100.7654542402811,98.01212872316246,98.96044484614335,9,25
2024-09-06,99.40498171096095,101.71179600577948,99.68150069737263,9,24
2024-09-07,97.73911604566496,97.71022253037245,99.02831837613046,9,23
2024-09-08,99.91786194705477,94.58535369800644,99.02975613949575,9,22
2024-09-09,101.12215619701263,95.1173726863505,99.938283805976,9,21
2024-09-10,100.03246526055115,100.14425483998414,98.48395527178262,9,20
2024-09-11,97.48063003404599,100.77916750516445,99.09612077694098,9,19
2024-09-12,98.51576592713374,97.28705012468677,98.53772471129496,9,18
2024-09-13,100.26691114918663,101.91577737633212,98.56550377256768,9,17
2024-09-14,98.29233053438122,95.01543981319313,98.69082787653136,9,16
2024-09-15,99.44381942814623,99.80176060405805,99.22213377163371,9,15
2024-09-16,99.77463405342934,96.36695140071264,98.52125137833653,9,14
2024-09-17,98.07306952842191,98.04449167659352,100.25575612557353,9,13
2024-09-18,98.9404746439382,100.14219601394925,98.1053926977805,9,12
2024-09-19,95.75873265993093,97.41875990414815,98.81312835583864,9,11
2024-09-20,97.97561235866571,98.84633336731052,98.56026894172582,9,10
2024-09-21,98.74743184860684,103.01887842764332,100.44697788435373,9,9
2024-09-22,97.75221681803515,98.26932439143056,99.19655477651158,9,8
2024-09-23,100.63241130393163,102.50707633619542,100.03184453946864,9,7
2024-09-24,97.56985862203936,96.61087943602715,97.51443962696302,9,6
2024-09-25,98.55995551330301,101.58941253374584,99.26705026586926,9,5
2024-09-26,99.13074057728609,104.3247058619737,99.88963079562343,9,4
2024-09-27,100.44127328906612,92.58506649961814,99.08228398927542,9,3
2024-09-28,97.56413784882056,97.60931423358856,100.06548037506535,9,2
2024-09-29,100.16316375215496,101.73121638154161,98.48271154989963,9,1
2024-09-30,99.01023306101959,99.39086384187102,100.40934744018558,9,0
